interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2025-01-06T18:00:00-06:00,2025-01-07 00:00:00+00:00,2025-01-06T18:15:00-06:00,2025-01-07 00:15:00+00:00,SBEAN_BESS,78.87
2025-01-06T18:15:00-06:00,2025-01-07 00:15:00+00:00,2025-01-06T18:30:00-06:00,2025-01-07 00:30:00+00:00,SBEAN_BESS,59.16
2025-01-06T18:30:00-06:00,2025-01-07 00:30:00+00:00,2025-01-06T18:45:00-06:00,2025-01-07 00:45:00+00:00,SBEAN_BESS,60.84
2025-01-06T18:45:00-06:00,2025-01-07 00:45:00+00:00,2025-01-06T19:00:00-06:00,2025-01-07 01:00:00+00:00,SBEAN_BESS,56.77
2025-01-06T19:00:00-06:00,2025-01-07 01:00:00+00:00,2025-01-06T19:15:00-06:00,2025-01-07 01:15:00+00:00,SBEAN_BESS,60.09
2025-01-06T19:15:00-06:00,2025-01-07 01:15:00+00:00,2025-01-06T19:30:00-06:00,2025-01-07 01:30:00+00:00,SBEAN_BESS,56.07
2025-01-06T19:30:00-06:00,2025-01-07 01:30:00+00:00,2025-01-06T19:45:00-06:00,2025-01-07 01:45:00+00:00,SBEAN_BESS,54.26
2025-01-06T19:45:00-06:00,2025-01-07 01:45:00+00:00,2025-01-06T20:00:00-06:00,2025-01-07 02:00:00+00:00,SBEAN_BESS,54.33
2025-01-06T20:00:00-06:00,2025-01-07 02:00:00+00:00,2025-01-06T20:15:00-06:00,2025-01-07 02:15:00+00:00,SBEAN_BESS,53.39
2025-01-06T20:15:00-06:00,2025-01-07 02:15:00+00:00,2025-01-06T20:30:00-06:00,2025-01-07 02:30:00+00:00,SBEAN_BESS,46.79
2025-01-06T20:30:00-06:00,2025-01-07 02:30:00+00:00,2025-01-06T20:45:00-06:00,2025-01-07 02:45:00+00:00,SBEAN_BESS,45.29
2025-01-06T20:45:00-06:00,2025-01-07 02:45:00+00:00,2025-01-06T21:00:00-06:00,2025-01-07 03:00:00+00:00,SBEAN_BESS,47.69
2025-01-06T21:00:00-06:00,2025-01-07 03:00:00+00:00,2025-01-06T21:15:00-06:00,2025-01-07 03:15:00+00:00,SBEAN_BESS,55.14
2025-01-06T21:15:00-06:00,2025-01-07 03:15:00+00:00,2025-01-06T21:30:00-06:00,2025-01-07 03:30:00+00:00,SBEAN_BESS,51.59
2025-01-06T21:30:00-06:00,2025-01-07 03:30:00+00:00,2025-01-06T21:45:00-06:00,2025-01-07 03:45:00+00:00,SBEAN_BESS,48.23
2025-01-06T21:45:00-06:00,2025-01-07 03:45:00+00:00,2025-01-06T22:00:00-06:00,2025-01-07 04:00:00+00:00,SBEAN_BESS,44
2025-01-06T22:00:00-06:00,2025-01-07 04:00:00+00:00,2025-01-06T22:15:00-06:00,2025-01-07 04:15:00+00:00,SBEAN_BESS,45.99
2025-01-06T22:15:00-06:00,2025-01-07 04:15:00+00:00,2025-01-06T22:30:00-06:00,2025-01-07 04:30:00+00:00,SBEAN_BESS,44.59
2025-01-06T22:30:00-06:00,2025-01-07 04:30:00+00:00,2025-01-06T22:45:00-06:00,2025-01-07 04:45:00+00:00,SBEAN_BESS,46.13
2025-01-06T22:45:00-06:00,2025-01-07 04:45:00+00:00,2025-01-06T23:00:00-06:00,2025-01-07 05:00:00+00:00,SBEAN_BESS,44.34
2025-01-06T23:00:00-06:00,2025-01-07 05:00:00+00:00,2025-01-06T23:15:00-06:00,2025-01-07 05:15:00+00:00,SBEAN_BESS,51.55
2025-01-06T23:15:00-06:00,2025-01-07 05:15:00+00:00,2025-01-06T23:30:00-06:00,2025-01-07 05:30:00+00:00,SBEAN_BESS,51.2
2025-01-06T23:30:00-06:00,2025-01-07 05:30:00+00:00,2025-01-06T23:45:00-06:00,2025-01-07 05:45:00+00:00,SBEAN_BESS,51.07
2025-01-06T23:45:00-06:00,2025-01-07 05:45:00+00:00,2025-01-07T00:00:00-06:00,2025-01-07 06:00:00+00:00,SBEAN_BESS,52.94
2025-01-07T00:00:00-06:00,2025-01-07 06:00:00+00:00,2025-01-07T00:15:00-06:00,2025-01-07 06:15:00+00:00,SBEAN_BESS,59.76
2025-01-07T00:15:00-06:00,2025-01-07 06:15:00+00:00,2025-01-07T00:30:00-06:00,2025-01-07 06:30:00+00:00,SBEAN_BESS,57.45
2025-01-07T00:30:00-06:00,2025-01-07 06:30:00+00:00,2025-01-07T00:45:00-06:00,2025-01-07 06:45:00+00:00,SBEAN_BESS,56.93
2025-01-07T00:45:00-06:00,2025-01-07 06:45:00+00:00,2025-01-07T01:00:00-06:00,2025-01-07 07:00:00+00:00,SBEAN_BESS,75.87
2025-01-07T01:00:00-06:00,2025-01-07 07:00:00+00:00,2025-01-07T01:15:00-06:00,2025-01-07 07:15:00+00:00,SBEAN_BESS,80.74
2025-01-07T01:15:00-06:00,2025-01-07 07:15:00+00:00,2025-01-07T01:30:00-06:00,2025-01-07 07:30:00+00:00,SBEAN_BESS,90.7
2025-01-07T01:30:00-06:00,2025-01-07 07:30:00+00:00,2025-01-07T01:45:00-06:00,2025-01-07 07:45:00+00:00,SBEAN_BESS,94.54
2025-01-07T01:45:00-06:00,2025-01-07 07:45:00+00:00,2025-01-07T02:00:00-06:00,2025-01-07 08:00:00+00:00,SBEAN_BESS,68.2
2025-01-07T02:00:00-06:00,2025-01-07 08:00:00+00:00,2025-01-07T02:15:00-06:00,2025-01-07 08:15:00+00:00,SBEAN_BESS,56.78
2025-01-07T02:15:00-06:00,2025-01-07 08:15:00+00:00,2025-01-07T02:30:00-06:00,2025-01-07 08:30:00+00:00,SBEAN_BESS,70.87
2025-01-07T02:30:00-06:00,2025-01-07 08:30:00+00:00,2025-01-07T02:45:00-06:00,2025-01-07 08:45:00+00:00,SBEAN_BESS,64.9
2025-01-07T02:45:00-06:00,2025-01-07 08:45:00+00:00,2025-01-07T03:00:00-06:00,2025-01-07 09:00:00+00:00,SBEAN_BESS,64.48
2025-01-07T03:00:00-06:00,2025-01-07 09:00:00+00:00,2025-01-07T03:15:00-06:00,2025-01-07 09:15:00+00:00,SBEAN_BESS,66.35
2025-01-07T03:15:00-06:00,2025-01-07 09:15:00+00:00,2025-01-07T03:30:00-06:00,2025-01-07 09:30:00+00:00,SBEAN_BESS,66.23
2025-01-07T03:30:00-06:00,2025-01-07 09:30:00+00:00,2025-01-07T03:45:00-06:00,2025-01-07 09:45:00+00:00,SBEAN_BESS,62.89
2025-01-07T03:45:00-06:00,2025-01-07 09:45:00+00:00,2025-01-07T04:00:00-06:00,2025-01-07 10:00:00+00:00,SBEAN_BESS,66.1
2025-01-07T04:00:00-06:00,2025-01-07 10:00:00+00:00,2025-01-07T04:15:00-06:00,2025-01-07 10:15:00+00:00,SBEAN_BESS,61.76
2025-01-07T04:15:00-06:00,2025-01-07 10:15:00+00:00,2025-01-07T04:30:00-06:00,2025-01-07 10:30:00+00:00,SBEAN_BESS,77.51
2025-01-07T04:30:00-06:00,2025-01-07 10:30:00+00:00,2025-01-07T04:45:00-06:00,2025-01-07 10:45:00+00:00,SBEAN_BESS,66.56
2025-01-07T04:45:00-06:00,2025-01-07 10:45:00+00:00,2025-01-07T05:00:00-06:00,2025-01-07 11:00:00+00:00,SBEAN_BESS,57.2
2025-01-07T05:00:00-06:00,2025-01-07 11:00:00+00:00,2025-01-07T05:15:00-06:00,2025-01-07 11:15:00+00:00,SBEAN_BESS,58.24
2025-01-07T05:15:00-06:00,2025-01-07 11:15:00+00:00,2025-01-07T05:30:00-06:00,2025-01-07 11:30:00+00:00,SBEAN_BESS,57.86
2025-01-07T05:30:00-06:00,2025-01-07 11:30:00+00:00,2025-01-07T05:45:00-06:00,2025-01-07 11:45:00+00:00,SBEAN_BESS,57.2
2025-01-07T05:45:00-06:00,2025-01-07 11:45:00+00:00,2025-01-07T06:00:00-06:00,2025-01-07 12:00:00+00:00,SBEAN_BESS,56.83
2025-01-07T06:00:00-06:00,2025-01-07 12:00:00+00:00,2025-01-07T06:15:00-06:00,2025-01-07 12:15:00+00:00,SBEAN_BESS,60.09
2025-01-07T06:15:00-06:00,2025-01-07 12:15:00+00:00,2025-01-07T06:30:00-06:00,2025-01-07 12:30:00+00:00,SBEAN_BESS,50.01
2025-01-07T06:30:00-06:00,2025-01-07 12:30:00+00:00,2025-01-07T06:45:00-06:00,2025-01-07 12:45:00+00:00,SBEAN_BESS,47.62
2025-01-07T06:45:00-06:00,2025-01-07 12:45:00+00:00,2025-01-07T07:00:00-06:00,2025-01-07 13:00:00+00:00,SBEAN_BESS,43.57
2025-01-07T07:00:00-06:00,2025-01-07 13:00:00+00:00,2025-01-07T07:15:00-06:00,2025-01-07 13:15:00+00:00,SBEAN_BESS,43.84
2025-01-07T07:15:00-06:00,2025-01-07 13:15:00+00:00,2025-01-07T07:30:00-06:00,2025-01-07 13:30:00+00:00,SBEAN_BESS,46.36
2025-01-07T07:30:00-06:00,2025-01-07 13:30:00+00:00,2025-01-07T07:45:00-06:00,2025-01-07 13:45:00+00:00,SBEAN_BESS,45.17
2025-01-07T07:45:00-06:00,2025-01-07 13:45:00+00:00,2025-01-07T08:00:00-06:00,2025-01-07 14:00:00+00:00,SBEAN_BESS,41.7
2025-01-07T08:00:00-06:00,2025-01-07 14:00:00+00:00,2025-01-07T08:15:00-06:00,2025-01-07 14:15:00+00:00,SBEAN_BESS,41.03
2025-01-07T08:15:00-06:00,2025-01-07 14:15:00+00:00,2025-01-07T08:30:00-06:00,2025-01-07 14:30:00+00:00,SBEAN_BESS,37.84
2025-01-07T08:30:00-06:00,2025-01-07 14:30:00+00:00,2025-01-07T08:45:00-06:00,2025-01-07 14:45:00+00:00,SBEAN_BESS,35.16
2025-01-07T08:45:00-06:00,2025-01-07 14:45:00+00:00,2025-01-07T09:00:00-06:00,2025-01-07 15:00:00+00:00,SBEAN_BESS,31.32
2025-01-07T09:00:00-06:00,2025-01-07 15:00:00+00:00,2025-01-07T09:15:00-06:00,2025-01-07 15:15:00+00:00,SBEAN_BESS,27.29
2025-01-07T09:15:00-06:00,2025-01-07 15:15:00+00:00,2025-01-07T09:30:00-06:00,2025-01-07 15:30:00+00:00,SBEAN_BESS,26.23
2025-01-07T09:30:00-06:00,2025-01-07 15:30:00+00:00,2025-01-07T09:45:00-06:00,2025-01-07 15:45:00+00:00,SBEAN_BESS,26.43
2025-01-07T09:45:00-06:00,2025-01-07 15:45:00+00:00,2025-01-07T10:00:00-06:00,2025-01-07 16:00:00+00:00,SBEAN_BESS,23.28
2025-01-07T10:00:00-06:00,2025-01-07 16:00:00+00:00,2025-01-07T10:15:00-06:00,2025-01-07 16:15:00+00:00,SBEAN_BESS,23.01
2025-01-07T10:15:00-06:00,2025-01-07 16:15:00+00:00,2025-01-07T10:30:00-06:00,2025-01-07 16:30:00+00:00,SBEAN_BESS,22.2
2025-01-07T10:30:00-06:00,2025-01-07 16:30:00+00:00,2025-01-07T10:45:00-06:00,2025-01-07 16:45:00+00:00,SBEAN_BESS,21.59
2025-01-07T10:45:00-06:00,2025-01-07 16:45:00+00:00,2025-01-07T11:00:00-06:00,2025-01-07 17:00:00+00:00,SBEAN_BESS,21.29
2025-01-07T11:00:00-06:00,2025-01-07 17:00:00+00:00,2025-01-07T11:15:00-06:00,2025-01-07 17:15:00+00:00,SBEAN_BESS,21.68
2025-01-07T11:15:00-06:00,2025-01-07 17:15:00+00:00,2025-01-07T11:30:00-06:00,2025-01-07 17:30:00+00:00,SBEAN_BESS,21.37
2025-01-07T11:30:00-06:00,2025-01-07 17:30:00+00:00,2025-01-07T11:45:00-06:00,2025-01-07 17:45:00+00:00,SBEAN_BESS,21.48
2025-01-07T11:45:00-06:00,2025-01-07 17:45:00+00:00,2025-01-07T12:00:00-06:00,2025-01-07 18:00:00+00:00,SBEAN_BESS,21.17
2025-01-07T12:00:00-06:00,2025-01-07 18:00:00+00:00,2025-01-07T12:15:00-06:00,2025-01-07 18:15:00+00:00,SBEAN_BESS,20.78
2025-01-07T12:15:00-06:00,2025-01-07 18:15:00+00:00,2025-01-07T12:30:00-06:00,2025-01-07 18:30:00+00:00,SBEAN_BESS,20.99
2025-01-07T12:30:00-06:00,2025-01-07 18:30:00+00:00,2025-01-07T12:45:00-06:00,2025-01-07 18:45:00+00:00,SBEAN_BESS,20.73
2025-01-07T12:45:00-06:00,2025-01-07 18:45:00+00:00,2025-01-07T13:00:00-06:00,2025-01-07 19:00:00+00:00,SBEAN_BESS,20.12
2025-01-07T13:00:00-06:00,2025-01-07 19:00:00+00:00,2025-01-07T13:15:00-06:00,2025-01-07 19:15:00+00:00,SBEAN_BESS,20.69
2025-01-07T13:15:00-06:00,2025-01-07 19:15:00+00:00,2025-01-07T13:30:00-06:00,2025-01-07 19:30:00+00:00,SBEAN_BESS,20.02
2025-01-07T13:30:00-06:00,2025-01-07 19:30:00+00:00,2025-01-07T13:45:00-06:00,2025-01-07 19:45:00+00:00,SBEAN_BESS,19.52
2025-01-07T13:45:00-06:00,2025-01-07 19:45:00+00:00,2025-01-07T14:00:00-06:00,2025-01-07 20:00:00+00:00,SBEAN_BESS,19.36
2025-01-07T14:00:00-06:00,2025-01-07 20:00:00+00:00,2025-01-07T14:15:00-06:00,2025-01-07 20:15:00+00:00,SBEAN_BESS,17.31
2025-01-07T14:15:00-06:00,2025-01-07 20:15:00+00:00,2025-01-07T14:30:00-06:00,2025-01-07 20:30:00+00:00,SBEAN_BESS,11.28
2025-01-07T14:30:00-06:00,2025-01-07 20:30:00+00:00,2025-01-07T14:45:00-06:00,2025-01-07 20:45:00+00:00,SBEAN_BESS,2.38
2025-01-07T14:45:00-06:00,2025-01-07 20:45:00+00:00,2025-01-07T15:00:00-06:00,2025-01-07 21:00:00+00:00,SBEAN_BESS,4.5
2025-01-07T15:00:00-06:00,2025-01-07 21:00:00+00:00,2025-01-07T15:15:00-06:00,2025-01-07 21:15:00+00:00,SBEAN_BESS,0.54
2025-01-07T15:15:00-06:00,2025-01-07 21:15:00+00:00,2025-01-07T15:30:00-06:00,2025-01-07 21:30:00+00:00,SBEAN_BESS,0.02
2025-01-07T15:30:00-06:00,2025-01-07 21:30:00+00:00,2025-01-07T15:45:00-06:00,2025-01-07 21:45:00+00:00,SBEAN_BESS,0.03
2025-01-07T15:45:00-06:00,2025-01-07 21:45:00+00:00,2025-01-07T16:00:00-06:00,2025-01-07 22:00:00+00:00,SBEAN_BESS,6.67
2025-01-07T16:00:00-06:00,2025-01-07 22:00:00+00:00,2025-01-07T16:15:00-06:00,2025-01-07 22:15:00+00:00,SBEAN_BESS,13.97
2025-01-07T16:15:00-06:00,2025-01-07 22:15:00+00:00,2025-01-07T16:30:00-06:00,2025-01-07 22:30:00+00:00,SBEAN_BESS,20.37
2025-01-07T16:30:00-06:00,2025-01-07 22:30:00+00:00,2025-01-07T16:45:00-06:00,2025-01-07 22:45:00+00:00,SBEAN_BESS,24.93
2025-01-07T16:45:00-06:00,2025-01-07 22:45:00+00:00,2025-01-07T17:00:00-06:00,2025-01-07 23:00:00+00:00,SBEAN_BESS,26.71
2025-01-07T17:00:00-06:00,2025-01-07 23:00:00+00:00,2025-01-07T17:15:00-06:00,2025-01-07 23:15:00+00:00,SBEAN_BESS,27
2025-01-07T17:15:00-06:00,2025-01-07 23:15:00+00:00,2025-01-07T17:30:00-06:00,2025-01-07 23:30:00+00:00,SBEAN_BESS,28.43
2025-01-07T17:30:00-06:00,2025-01-07 23:30:00+00:00,2025-01-07T17:45:00-06:00,2025-01-07 23:45:00+00:00,SBEAN_BESS,28.96
2025-01-07T17:45:00-06:00,2025-01-07 23:45:00+00:00,2025-01-07T18:00:00-06:00,2025-01-08 00:00:00+00:00,SBEAN_BESS,30.08
2025-01-07T18:00:00-06:00,2025-01-08 00:00:00+00:00,2025-01-07T18:15:00-06:00,2025-01-08 00:15:00+00:00,SBEAN_BESS,29.21
2025-01-07T18:15:00-06:00,2025-01-08 00:15:00+00:00,2025-01-07T18:30:00-06:00,2025-01-08 00:30:00+00:00,SBEAN_BESS,31.54
2025-01-07T18:30:00-06:00,2025-01-08 00:30:00+00:00,2025-01-07T18:45:00-06:00,2025-01-08 00:45:00+00:00,SBEAN_BESS,40.47
2025-01-07T18:45:00-06:00,2025-01-08 00:45:00+00:00,2025-01-07T19:00:00-06:00,2025-01-08 01:00:00+00:00,SBEAN_BESS,41.25
2025-01-07T19:00:00-06:00,2025-01-08 01:00:00+00:00,2025-01-07T19:15:00-06:00,2025-01-08 01:15:00+00:00,SBEAN_BESS,53.94
2025-01-07T19:15:00-06:00,2025-01-08 01:15:00+00:00,2025-01-07T19:30:00-06:00,2025-01-08 01:30:00+00:00,SBEAN_BESS,56.87
2025-01-07T19:30:00-06:00,2025-01-08 01:30:00+00:00,2025-01-07T19:45:00-06:00,2025-01-08 01:45:00+00:00,SBEAN_BESS,52.08
2025-01-07T19:45:00-06:00,2025-01-08 01:45:00+00:00,2025-01-07T20:00:00-06:00,2025-01-08 02:00:00+00:00,SBEAN_BESS,60.63
2025-01-07T20:00:00-06:00,2025-01-08 02:00:00+00:00,2025-01-07T20:15:00-06:00,2025-01-08 02:15:00+00:00,SBEAN_BESS,58.09
2025-01-07T20:15:00-06:00,2025-01-08 02:15:00+00:00,2025-01-07T20:30:00-06:00,2025-01-08 02:30:00+00:00,SBEAN_BESS,54.03
2025-01-07T20:30:00-06:00,2025-01-08 02:30:00+00:00,2025-01-07T20:45:00-06:00,2025-01-08 02:45:00+00:00,SBEAN_BESS,40.41
2025-01-07T20:45:00-06:00,2025-01-08 02:45:00+00:00,2025-01-07T21:00:00-06:00,2025-01-08 03:00:00+00:00,SBEAN_BESS,34.9
2025-01-07T21:00:00-06:00,2025-01-08 03:00:00+00:00,2025-01-07T21:15:00-06:00,2025-01-08 03:15:00+00:00,SBEAN_BESS,44.54
2025-01-07T21:15:00-06:00,2025-01-08 03:15:00+00:00,2025-01-07T21:30:00-06:00,2025-01-08 03:30:00+00:00,SBEAN_BESS,30.24
2025-01-07T21:30:00-06:00,2025-01-08 03:30:00+00:00,2025-01-07T21:45:00-06:00,2025-01-08 03:45:00+00:00,SBEAN_BESS,32.96
2025-01-07T21:45:00-06:00,2025-01-08 03:45:00+00:00,2025-01-07T22:00:00-06:00,2025-01-08 04:00:00+00:00,SBEAN_BESS,43.26
2025-01-07T22:00:00-06:00,2025-01-08 04:00:00+00:00,2025-01-07T22:15:00-06:00,2025-01-08 04:15:00+00:00,SBEAN_BESS,30
2025-01-07T22:15:00-06:00,2025-01-08 04:15:00+00:00,2025-01-07T22:30:00-06:00,2025-01-08 04:30:00+00:00,SBEAN_BESS,33.54
2025-01-07T22:30:00-06:00,2025-01-08 04:30:00+00:00,2025-01-07T22:45:00-06:00,2025-01-08 04:45:00+00:00,SBEAN_BESS,45.36
2025-01-07T22:45:00-06:00,2025-01-08 04:45:00+00:00,2025-01-07T23:00:00-06:00,2025-01-08 05:00:00+00:00,SBEAN_BESS,41.41
2025-01-07T23:00:00-06:00,2025-01-08 05:00:00+00:00,2025-01-07T23:15:00-06:00,2025-01-08 05:15:00+00:00,SBEAN_BESS,37.81
2025-01-07T23:15:00-06:00,2025-01-08 05:15:00+00:00,2025-01-07T23:30:00-06:00,2025-01-08 05:30:00+00:00,SBEAN_BESS,41.59
2025-01-07T23:30:00-06:00,2025-01-08 05:30:00+00:00,2025-01-07T23:45:00-06:00,2025-01-08 05:45:00+00:00,SBEAN_BESS,40.66
2025-01-07T23:45:00-06:00,2025-01-08 05:45:00+00:00,2025-01-08T00:00:00-06:00,2025-01-08 06:00:00+00:00,SBEAN_BESS,47.77
2025-01-08T00:00:00-06:00,2025-01-08 06:00:00+00:00,2025-01-08T00:15:00-06:00,2025-01-08 06:15:00+00:00,SBEAN_BESS,52.02
2025-01-08T00:15:00-06:00,2025-01-08 06:15:00+00:00,2025-01-08T00:30:00-06:00,2025-01-08 06:30:00+00:00,SBEAN_BESS,41.41
2025-01-08T00:30:00-06:00,2025-01-08 06:30:00+00:00,2025-01-08T00:45:00-06:00,2025-01-08 06:45:00+00:00,SBEAN_BESS,43.49
2025-01-08T00:45:00-06:00,2025-01-08 06:45:00+00:00,2025-01-08T01:00:00-06:00,2025-01-08 07:00:00+00:00,SBEAN_BESS,44.67
2025-01-08T01:00:00-06:00,2025-01-08 07:00:00+00:00,2025-01-08T01:15:00-06:00,2025-01-08 07:15:00+00:00,SBEAN_BESS,46.06
2025-01-08T01:15:00-06:00,2025-01-08 07:15:00+00:00,2025-01-08T01:30:00-06:00,2025-01-08 07:30:00+00:00,SBEAN_BESS,56.29
2025-01-08T01:30:00-06:00,2025-01-08 07:30:00+00:00,2025-01-08T01:45:00-06:00,2025-01-08 07:45:00+00:00,SBEAN_BESS,57.03
2025-01-08T01:45:00-06:00,2025-01-08 07:45:00+00:00,2025-01-08T02:00:00-06:00,2025-01-08 08:00:00+00:00,SBEAN_BESS,57.89
2025-01-08T02:00:00-06:00,2025-01-08 08:00:00+00:00,2025-01-08T02:15:00-06:00,2025-01-08 08:15:00+00:00,SBEAN_BESS,46.47
2025-01-08T02:15:00-06:00,2025-01-08 08:15:00+00:00,2025-01-08T02:30:00-06:00,2025-01-08 08:30:00+00:00,SBEAN_BESS,61.69
2025-01-08T02:30:00-06:00,2025-01-08 08:30:00+00:00,2025-01-08T02:45:00-06:00,2025-01-08 08:45:00+00:00,SBEAN_BESS,58.9
2025-01-08T02:45:00-06:00,2025-01-08 08:45:00+00:00,2025-01-08T03:00:00-06:00,2025-01-08 09:00:00+00:00,SBEAN_BESS,64.43
2025-01-08T03:00:00-06:00,2025-01-08 09:00:00+00:00,2025-01-08T03:15:00-06:00,2025-01-08 09:15:00+00:00,SBEAN_BESS,63.11
2025-01-08T03:15:00-06:00,2025-01-08 09:15:00+00:00,2025-01-08T03:30:00-06:00,2025-01-08 09:30:00+00:00,SBEAN_BESS,60.18
2025-01-08T03:30:00-06:00,2025-01-08 09:30:00+00:00,2025-01-08T03:45:00-06:00,2025-01-08 09:45:00+00:00,SBEAN_BESS,52.93
2025-01-08T03:45:00-06:00,2025-01-08 09:45:00+00:00,2025-01-08T04:00:00-06:00,2025-01-08 10:00:00+00:00,SBEAN_BESS,52.16
2025-01-08T04:00:00-06:00,2025-01-08 10:00:00+00:00,2025-01-08T04:15:00-06:00,2025-01-08 10:15:00+00:00,SBEAN_BESS,42.21
2025-01-08T04:15:00-06:00,2025-01-08 10:15:00+00:00,2025-01-08T04:30:00-06:00,2025-01-08 10:30:00+00:00,SBEAN_BESS,60.38
2025-01-08T04:30:00-06:00,2025-01-08 10:30:00+00:00,2025-01-08T04:45:00-06:00,2025-01-08 10:45:00+00:00,SBEAN_BESS,60.23
2025-01-08T04:45:00-06:00,2025-01-08 10:45:00+00:00,2025-01-08T05:00:00-06:00,2025-01-08 11:00:00+00:00,SBEAN_BESS,58.67
2025-01-08T05:00:00-06:00,2025-01-08 11:00:00+00:00,2025-01-08T05:15:00-06:00,2025-01-08 11:15:00+00:00,SBEAN_BESS,68.62
2025-01-08T05:15:00-06:00,2025-01-08 11:15:00+00:00,2025-01-08T05:30:00-06:00,2025-01-08 11:30:00+00:00,SBEAN_BESS,65.36
2025-01-08T05:30:00-06:00,2025-01-08 11:30:00+00:00,2025-01-08T05:45:00-06:00,2025-01-08 11:45:00+00:00,SBEAN_BESS,66.38
2025-01-08T05:45:00-06:00,2025-01-08 11:45:00+00:00,2025-01-08T06:00:00-06:00,2025-01-08 12:00:00+00:00,SBEAN_BESS,68.63
2025-01-08T06:00:00-06:00,2025-01-08 12:00:00+00:00,2025-01-08T06:15:00-06:00,2025-01-08 12:15:00+00:00,SBEAN_BESS,48.41
2025-01-08T06:15:00-06:00,2025-01-08 12:15:00+00:00,2025-01-08T06:30:00-06:00,2025-01-08 12:30:00+00:00,SBEAN_BESS,53.82
2025-01-08T06:30:00-06:00,2025-01-08 12:30:00+00:00,2025-01-08T06:45:00-06:00,2025-01-08 12:45:00+00:00,SBEAN_BESS,51.4
2025-01-08T06:45:00-06:00,2025-01-08 12:45:00+00:00,2025-01-08T07:00:00-06:00,2025-01-08 13:00:00+00:00,SBEAN_BESS,46.07
2025-01-08T07:00:00-06:00,2025-01-08 13:00:00+00:00,2025-01-08T07:15:00-06:00,2025-01-08 13:15:00+00:00,SBEAN_BESS,43.74
2025-01-08T07:15:00-06:00,2025-01-08 13:15:00+00:00,2025-01-08T07:30:00-06:00,2025-01-08 13:30:00+00:00,SBEAN_BESS,44.26
2025-01-08T07:30:00-06:00,2025-01-08 13:30:00+00:00,2025-01-08T07:45:00-06:00,2025-01-08 13:45:00+00:00,SBEAN_BESS,45.45
2025-01-08T07:45:00-06:00,2025-01-08 13:45:00+00:00,2025-01-08T08:00:00-06:00,2025-01-08 14:00:00+00:00,SBEAN_BESS,47.82
2025-01-08T08:00:00-06:00,2025-01-08 14:00:00+00:00,2025-01-08T08:15:00-06:00,2025-01-08 14:15:00+00:00,SBEAN_BESS,71.53
2025-01-08T08:15:00-06:00,2025-01-08 14:15:00+00:00,2025-01-08T08:30:00-06:00,2025-01-08 14:30:00+00:00,SBEAN_BESS,63.59
2025-01-08T08:30:00-06:00,2025-01-08 14:30:00+00:00,2025-01-08T08:45:00-06:00,2025-01-08 14:45:00+00:00,SBEAN_BESS,44.97
2025-01-08T08:45:00-06:00,2025-01-08 14:45:00+00:00,2025-01-08T09:00:00-06:00,2025-01-08 15:00:00+00:00,SBEAN_BESS,38.44
2025-01-08T09:00:00-06:00,2025-01-08 15:00:00+00:00,2025-01-08T09:15:00-06:00,2025-01-08 15:15:00+00:00,SBEAN_BESS,36.43
2025-01-08T09:15:00-06:00,2025-01-08 15:15:00+00:00,2025-01-08T09:30:00-06:00,2025-01-08 15:30:00+00:00,SBEAN_BESS,33.02
2025-01-08T09:30:00-06:00,2025-01-08 15:30:00+00:00,2025-01-08T09:45:00-06:00,2025-01-08 15:45:00+00:00,SBEAN_BESS,32.84
2025-01-08T09:45:00-06:00,2025-01-08 15:45:00+00:00,2025-01-08T10:00:00-06:00,2025-01-08 16:00:00+00:00,SBEAN_BESS,32.33
2025-01-08T10:00:00-06:00,2025-01-08 16:00:00+00:00,2025-01-08T10:15:00-06:00,2025-01-08 16:15:00+00:00,SBEAN_BESS,31.45
2025-01-08T10:15:00-06:00,2025-01-08 16:15:00+00:00,2025-01-08T10:30:00-06:00,2025-01-08 16:30:00+00:00,SBEAN_BESS,31.51
2025-01-08T10:30:00-06:00,2025-01-08 16:30:00+00:00,2025-01-08T10:45:00-06:00,2025-01-08 16:45:00+00:00,SBEAN_BESS,32.95
2025-01-08T10:45:00-06:00,2025-01-08 16:45:00+00:00,2025-01-08T11:00:00-06:00,2025-01-08 17:00:00+00:00,SBEAN_BESS,32.42
2025-01-08T11:00:00-06:00,2025-01-08 17:00:00+00:00,2025-01-08T11:15:00-06:00,2025-01-08 17:15:00+00:00,SBEAN_BESS,31.98
2025-01-08T11:15:00-06:00,2025-01-08 17:15:00+00:00,2025-01-08T11:30:00-06:00,2025-01-08 17:30:00+00:00,SBEAN_BESS,30.13
2025-01-08T11:30:00-06:00,2025-01-08 17:30:00+00:00,2025-01-08T11:45:00-06:00,2025-01-08 17:45:00+00:00,SBEAN_BESS,29.22
2025-01-08T11:45:00-06:00,2025-01-08 17:45:00+00:00,2025-01-08T12:00:00-06:00,2025-01-08 18:00:00+00:00,SBEAN_BESS,29.59
2025-01-08T12:00:00-06:00,2025-01-08 18:00:00+00:00,2025-01-08T12:15:00-06:00,2025-01-08 18:15:00+00:00,SBEAN_BESS,33.41
2025-01-08T12:15:00-06:00,2025-01-08 18:15:00+00:00,2025-01-08T12:30:00-06:00,2025-01-08 18:30:00+00:00,SBEAN_BESS,31.68
