interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2025-01-12T00:00:00-06:00,2025-01-12 06:00:00+00:00,2025-01-12T01:00:00-06:00,2025-01-12 07:00:00+00:00,SBEAN_BESS,40.38
2025-01-12T01:00:00-06:00,2025-01-12 07:00:00+00:00,2025-01-12T02:00:00-06:00,2025-01-12 08:00:00+00:00,SBEAN_BESS,40.85
2025-01-12T02:00:00-06:00,2025-01-12 08:00:00+00:00,2025-01-12T03:00:00-06:00,2025-01-12 09:00:00+00:00,SBEAN_BESS,41.51
2025-01-12T03:00:00-06:00,2025-01-12 09:00:00+00:00,2025-01-12T04:00:00-06:00,2025-01-12 10:00:00+00:00,SBEAN_BESS,41.21
2025-01-12T04:00:00-06:00,2025-01-12 10:00:00+00:00,2025-01-12T05:00:00-06:00,2025-01-12 11:00:00+00:00,SBEAN_BESS,40.9
2025-01-12T05:00:00-06:00,2025-01-12 11:00:00+00:00,2025-01-12T06:00:00-06:00,2025-01-12 12:00:00+00:00,SBEAN_BESS,40.7
2025-01-12T06:00:00-06:00,2025-01-12 12:00:00+00:00,2025-01-12T07:00:00-06:00,2025-01-12 13:00:00+00:00,SBEAN_BESS,50.28
2025-01-12T07:00:00-06:00,2025-01-12 13:00:00+00:00,2025-01-12T08:00:00-06:00,2025-01-12 14:00:00+00:00,SBEAN_BESS,48.68
2025-01-12T08:00:00-06:00,2025-01-12 14:00:00+00:00,2025-01-12T09:00:00-06:00,2025-01-12 15:00:00+00:00,SBEAN_BESS,31.97
2025-01-12T09:00:00-06:00,2025-01-12 15:00:00+00:00,2025-01-12T10:00:00-06:00,2025-01-12 16:00:00+00:00,SBEAN_BESS,21.36
2025-01-12T10:00:00-06:00,2025-01-12 16:00:00+00:00,2025-01-12T11:00:00-06:00,2025-01-12 17:00:00+00:00,SBEAN_BESS,17.25
2025-01-12T11:00:00-06:00,2025-01-12 17:00:00+00:00,2025-01-12T12:00:00-06:00,2025-01-12 18:00:00+00:00,SBEAN_BESS,15.32
2025-01-12T12:00:00-06:00,2025-01-12 18:00:00+00:00,2025-01-12T13:00:00-06:00,2025-01-12 19:00:00+00:00,SBEAN_BESS,17.37
2025-01-12T13:00:00-06:00,2025-01-12 19:00:00+00:00,2025-01-12T14:00:00-06:00,2025-01-12 20:00:00+00:00,SBEAN_BESS,17.85
2025-01-12T14:00:00-06:00,2025-01-12 20:00:00+00:00,2025-01-12T15:00:00-06:00,2025-01-12 21:00:00+00:00,SBEAN_BESS,15.05
2025-01-12T15:00:00-06:00,2025-01-12 21:00:00+00:00,2025-01-12T16:00:00-06:00,2025-01-12 22:00:00+00:00,SBEAN_BESS,16.49
2025-01-12T16:00:00-06:00,2025-01-12 22:00:00+00:00,2025-01-12T17:00:00-06:00,2025-01-12 23:00:00+00:00,SBEAN_BESS,23.88
2025-01-12T17:00:00-06:00,2025-01-12 23:00:00+00:00,2025-01-12T18:00:00-06:00,2025-01-13 00:00:00+00:00,SBEAN_BESS,43.92
2025-01-12T18:00:00-06:00,2025-01-13 00:00:00+00:00,2025-01-12T19:00:00-06:00,2025-01-13 01:00:00+00:00,SBEAN_BESS,52.11
2025-01-12T19:00:00-06:00,2025-01-13 01:00:00+00:00,2025-01-12T20:00:00-06:00,2025-01-13 02:00:00+00:00,SBEAN_BESS,50.73
2025-01-12T20:00:00-06:00,2025-01-13 02:00:00+00:00,2025-01-12T21:00:00-06:00,2025-01-13 03:00:00+00:00,SBEAN_BESS,50.92
2025-01-12T21:00:00-06:00,2025-01-13 03:00:00+00:00,2025-01-12T22:00:00-06:00,2025-01-13 04:00:00+00:00,SBEAN_BESS,57.62
2025-01-12T22:00:00-06:00,2025-01-13 04:00:00+00:00,2025-01-12T23:00:00-06:00,2025-01-13 05:00:00+00:00,SBEAN_BESS,50.55
2025-01-12T23:00:00-06:00,2025-01-13 05:00:00+00:00,2025-01-13T00:00:00-06:00,2025-01-13 06:00:00+00:00,SBEAN_BESS,59.34
2025-01-13T00:00:00-06:00,2025-01-13 06:00:00+00:00,2025-01-13T01:00:00-06:00,2025-01-13 07:00:00+00:00,SBEAN_BESS,51.97
2025-01-13T01:00:00-06:00,2025-01-13 07:00:00+00:00,2025-01-13T02:00:00-06:00,2025-01-13 08:00:00+00:00,SBEAN_BESS,50.36
2025-01-13T02:00:00-06:00,2025-01-13 08:00:00+00:00,2025-01-13T03:00:00-06:00,2025-01-13 09:00:00+00:00,SBEAN_BESS,49.17
2025-01-13T03:00:00-06:00,2025-01-13 09:00:00+00:00,2025-01-13T04:00:00-06:00,2025-01-13 10:00:00+00:00,SBEAN_BESS,57.89
2025-01-13T04:00:00-06:00,2025-01-13 10:00:00+00:00,2025-01-13T05:00:00-06:00,2025-01-13 11:00:00+00:00,SBEAN_BESS,58.2
2025-01-13T05:00:00-06:00,2025-01-13 11:00:00+00:00,2025-01-13T06:00:00-06:00,2025-01-13 12:00:00+00:00,SBEAN_BESS,75.21
2025-01-13T06:00:00-06:00,2025-01-13 12:00:00+00:00,2025-01-13T07:00:00-06:00,2025-01-13 13:00:00+00:00,SBEAN_BESS,99.6
2025-01-13T07:00:00-06:00,2025-01-13 13:00:00+00:00,2025-01-13T08:00:00-06:00,2025-01-13 14:00:00+00:00,SBEAN_BESS,89.42
2025-01-13T08:00:00-06:00,2025-01-13 14:00:00+00:00,2025-01-13T09:00:00-06:00,2025-01-13 15:00:00+00:00,SBEAN_BESS,47.32
2025-01-13T09:00:00-06:00,2025-01-13 15:00:00+00:00,2025-01-13T10:00:00-06:00,2025-01-13 16:00:00+00:00,SBEAN_BESS,27.34
2025-01-13T10:00:00-06:00,2025-01-13 16:00:00+00:00,2025-01-13T11:00:00-06:00,2025-01-13 17:00:00+00:00,SBEAN_BESS,23.82
2025-01-13T11:00:00-06:00,2025-01-13 17:00:00+00:00,2025-01-13T12:00:00-06:00,2025-01-13 18:00:00+00:00,SBEAN_BESS,23.71
2025-01-13T12:00:00-06:00,2025-01-13 18:00:00+00:00,2025-01-13T13:00:00-06:00,2025-01-13 19:00:00+00:00,SBEAN_BESS,22.52
2025-01-13T13:00:00-06:00,2025-01-13 19:00:00+00:00,2025-01-13T14:00:00-06:00,2025-01-13 20:00:00+00:00,SBEAN_BESS,20.78
2025-01-13T14:00:00-06:00,2025-01-13 20:00:00+00:00,2025-01-13T15:00:00-06:00,2025-01-13 21:00:00+00:00,SBEAN_BESS,17.05
2025-01-13T15:00:00-06:00,2025-01-13 21:00:00+00:00,2025-01-13T16:00:00-06:00,2025-01-13 22:00:00+00:00,SBEAN_BESS,15.88
2025-01-13T16:00:00-06:00,2025-01-13 22:00:00+00:00,2025-01-13T17:00:00-06:00,2025-01-13 23:00:00+00:00,SBEAN_BESS,25.4
2025-01-13T17:00:00-06:00,2025-01-13 23:00:00+00:00,2025-01-13T18:00:00-06:00,2025-01-14 00:00:00+00:00,SBEAN_BESS,59.72
2025-01-13T18:00:00-06:00,2025-01-14 00:00:00+00:00,2025-01-13T19:00:00-06:00,2025-01-14 01:00:00+00:00,SBEAN_BESS,78.64
2025-01-13T19:00:00-06:00,2025-01-14 01:00:00+00:00,2025-01-13T20:00:00-06:00,2025-01-14 02:00:00+00:00,SBEAN_BESS,71.59
2025-01-13T20:00:00-06:00,2025-01-14 02:00:00+00:00,2025-01-13T21:00:00-06:00,2025-01-14 03:00:00+00:00,SBEAN_BESS,60.63
2025-01-13T21:00:00-06:00,2025-01-14 03:00:00+00:00,2025-01-13T22:00:00-06:00,2025-01-14 04:00:00+00:00,SBEAN_BESS,51.19
2025-01-13T22:00:00-06:00,2025-01-14 04:00:00+00:00,2025-01-13T23:00:00-06:00,2025-01-14 05:00:00+00:00,SBEAN_BESS,52.77
2025-01-13T23:00:00-06:00,2025-01-14 05:00:00+00:00,2025-01-14T00:00:00-06:00,2025-01-14 06:00:00+00:00,SBEAN_BESS,47.34
2025-01-14T00:00:00-06:00,2025-01-14 06:00:00+00:00,2025-01-14T01:00:00-06:00,2025-01-14 07:00:00+00:00,SBEAN_BESS,56.39
2025-01-14T01:00:00-06:00,2025-01-14 07:00:00+00:00,2025-01-14T02:00:00-06:00,2025-01-14 08:00:00+00:00,SBEAN_BESS,58.05
2025-01-14T02:00:00-06:00,2025-01-14 08:00:00+00:00,2025-01-14T03:00:00-06:00,2025-01-14 09:00:00+00:00,SBEAN_BESS,54.87
2025-01-14T03:00:00-06:00,2025-01-14 09:00:00+00:00,2025-01-14T04:00:00-06:00,2025-01-14 10:00:00+00:00,SBEAN_BESS,60.01
2025-01-14T04:00:00-06:00,2025-01-14 10:00:00+00:00,2025-01-14T05:00:00-06:00,2025-01-14 11:00:00+00:00,SBEAN_BESS,63.5
2025-01-14T05:00:00-06:00,2025-01-14 11:00:00+00:00,2025-01-14T06:00:00-06:00,2025-01-14 12:00:00+00:00,SBEAN_BESS,74.59
2025-01-14T06:00:00-06:00,2025-01-14 12:00:00+00:00,2025-01-14T07:00:00-06:00,2025-01-14 13:00:00+00:00,SBEAN_BESS,89.25
2025-01-14T07:00:00-06:00,2025-01-14 13:00:00+00:00,2025-01-14T08:00:00-06:00,2025-01-14 14:00:00+00:00,SBEAN_BESS,99.16
2025-01-14T08:00:00-06:00,2025-01-14 14:00:00+00:00,2025-01-14T09:00:00-06:00,2025-01-14 15:00:00+00:00,SBEAN_BESS,47.75
2025-01-14T09:00:00-06:00,2025-01-14 15:00:00+00:00,2025-01-14T10:00:00-06:00,2025-01-14 16:00:00+00:00,SBEAN_BESS,28.15
2025-01-14T10:00:00-06:00,2025-01-14 16:00:00+00:00,2025-01-14T11:00:00-06:00,2025-01-14 17:00:00+00:00,SBEAN_BESS,26.3
2025-01-14T11:00:00-06:00,2025-01-14 17:00:00+00:00,2025-01-14T12:00:00-06:00,2025-01-14 18:00:00+00:00,SBEAN_BESS,24.08
2025-01-14T12:00:00-06:00,2025-01-14 18:00:00+00:00,2025-01-14T13:00:00-06:00,2025-01-14 19:00:00+00:00,SBEAN_BESS,22.65
2025-01-14T13:00:00-06:00,2025-01-14 19:00:00+00:00,2025-01-14T14:00:00-06:00,2025-01-14 20:00:00+00:00,SBEAN_BESS,21.58
2025-01-14T14:00:00-06:00,2025-01-14 20:00:00+00:00,2025-01-14T15:00:00-06:00,2025-01-14 21:00:00+00:00,SBEAN_BESS,21.17
2025-01-14T15:00:00-06:00,2025-01-14 21:00:00+00:00,2025-01-14T16:00:00-06:00,2025-01-14 22:00:00+00:00,SBEAN_BESS,22.34
2025-01-14T16:00:00-06:00,2025-01-14 22:00:00+00:00,2025-01-14T17:00:00-06:00,2025-01-14 23:00:00+00:00,SBEAN_BESS,29.82
2025-01-14T17:00:00-06:00,2025-01-14 23:00:00+00:00,2025-01-14T18:00:00-06:00,2025-01-15 00:00:00+00:00,SBEAN_BESS,71.12
2025-01-14T18:00:00-06:00,2025-01-15 00:00:00+00:00,2025-01-14T19:00:00-06:00,2025-01-15 01:00:00+00:00,SBEAN_BESS,88.37
2025-01-14T19:00:00-06:00,2025-01-15 01:00:00+00:00,2025-01-14T20:00:00-06:00,2025-01-15 02:00:00+00:00,SBEAN_BESS,82.11
2025-01-14T20:00:00-06:00,2025-01-15 02:00:00+00:00,2025-01-14T21:00:00-06:00,2025-01-15 03:00:00+00:00,SBEAN_BESS,70.56
2025-01-14T21:00:00-06:00,2025-01-15 03:00:00+00:00,2025-01-14T22:00:00-06:00,2025-01-15 04:00:00+00:00,SBEAN_BESS,69.61
2025-01-14T22:00:00-06:00,2025-01-15 04:00:00+00:00,2025-01-14T23:00:00-06:00,2025-01-15 05:00:00+00:00,SBEAN_BESS,72.95
2025-01-14T23:00:00-06:00,2025-01-15 05:00:00+00:00,2025-01-15T00:00:00-06:00,2025-01-15 06:00:00+00:00,SBEAN_BESS,69.54
2025-01-15T00:00:00-06:00,2025-01-15 06:00:00+00:00,2025-01-15T01:00:00-06:00,2025-01-15 07:00:00+00:00,SBEAN_BESS,87.94
2025-01-15T01:00:00-06:00,2025-01-15 07:00:00+00:00,2025-01-15T02:00:00-06:00,2025-01-15 08:00:00+00:00,SBEAN_BESS,103.05
2025-01-15T02:00:00-06:00,2025-01-15 08:00:00+00:00,2025-01-15T03:00:00-06:00,2025-01-15 09:00:00+00:00,SBEAN_BESS,91.61
2025-01-15T03:00:00-06:00,2025-01-15 09:00:00+00:00,2025-01-15T04:00:00-06:00,2025-01-15 10:00:00+00:00,SBEAN_BESS,99.01
2025-01-15T04:00:00-06:00,2025-01-15 10:00:00+00:00,2025-01-15T05:00:00-06:00,2025-01-15 11:00:00+00:00,SBEAN_BESS,94.12
2025-01-15T05:00:00-06:00,2025-01-15 11:00:00+00:00,2025-01-15T06:00:00-06:00,2025-01-15 12:00:00+00:00,SBEAN_BESS,99.7
2025-01-15T06:00:00-06:00,2025-01-15 12:00:00+00:00,2025-01-15T07:00:00-06:00,2025-01-15 13:00:00+00:00,SBEAN_BESS,114.31
2025-01-15T07:00:00-06:00,2025-01-15 13:00:00+00:00,2025-01-15T08:00:00-06:00,2025-01-15 14:00:00+00:00,SBEAN_BESS,114.75
2025-01-15T08:00:00-06:00,2025-01-15 14:00:00+00:00,2025-01-15T09:00:00-06:00,2025-01-15 15:00:00+00:00,SBEAN_BESS,62.61
2025-01-15T09:00:00-06:00,2025-01-15 15:00:00+00:00,2025-01-15T10:00:00-06:00,2025-01-15 16:00:00+00:00,SBEAN_BESS,34.09
2025-01-15T10:00:00-06:00,2025-01-15 16:00:00+00:00,2025-01-15T11:00:00-06:00,2025-01-15 17:00:00+00:00,SBEAN_BESS,29.44
2025-01-15T11:00:00-06:00,2025-01-15 17:00:00+00:00,2025-01-15T12:00:00-06:00,2025-01-15 18:00:00+00:00,SBEAN_BESS,26.53
2025-01-15T12:00:00-06:00,2025-01-15 18:00:00+00:00,2025-01-15T13:00:00-06:00,2025-01-15 19:00:00+00:00,SBEAN_BESS,25.16
2025-01-15T13:00:00-06:00,2025-01-15 19:00:00+00:00,2025-01-15T14:00:00-06:00,2025-01-15 20:00:00+00:00,SBEAN_BESS,24.02
2025-01-15T14:00:00-06:00,2025-01-15 20:00:00+00:00,2025-01-15T15:00:00-06:00,2025-01-15 21:00:00+00:00,SBEAN_BESS,22.52
2025-01-15T15:00:00-06:00,2025-01-15 21:00:00+00:00,2025-01-15T16:00:00-06:00,2025-01-15 22:00:00+00:00,SBEAN_BESS,23.25
2025-01-15T16:00:00-06:00,2025-01-15 22:00:00+00:00,2025-01-15T17:00:00-06:00,2025-01-15 23:00:00+00:00,SBEAN_BESS,29.79
2025-01-15T17:00:00-06:00,2025-01-15 23:00:00+00:00,2025-01-15T18:00:00-06:00,2025-01-16 00:00:00+00:00,SBEAN_BESS,77.27
2025-01-15T18:00:00-06:00,2025-01-16 00:00:00+00:00,2025-01-15T19:00:00-06:00,2025-01-16 01:00:00+00:00,SBEAN_BESS,97.34
2025-01-15T19:00:00-06:00,2025-01-16 01:00:00+00:00,2025-01-15T20:00:00-06:00,2025-01-16 02:00:00+00:00,SBEAN_BESS,99.35
2025-01-15T20:00:00-06:00,2025-01-16 02:00:00+00:00,2025-01-15T21:00:00-06:00,2025-01-16 03:00:00+00:00,SBEAN_BESS,101.59
2025-01-15T21:00:00-06:00,2025-01-16 03:00:00+00:00,2025-01-15T22:00:00-06:00,2025-01-16 04:00:00+00:00,SBEAN_BESS,94.21
2025-01-15T22:00:00-06:00,2025-01-16 04:00:00+00:00,2025-01-15T23:00:00-06:00,2025-01-16 05:00:00+00:00,SBEAN_BESS,92.72
2025-01-15T23:00:00-06:00,2025-01-16 05:00:00+00:00,2025-01-16T00:00:00-06:00,2025-01-16 06:00:00+00:00,SBEAN_BESS,80.03
2025-01-16T00:00:00-06:00,2025-01-16 06:00:00+00:00,2025-01-16T01:00:00-06:00,2025-01-16 07:00:00+00:00,SBEAN_BESS,129.46
2025-01-16T01:00:00-06:00,2025-01-16 07:00:00+00:00,2025-01-16T02:00:00-06:00,2025-01-16 08:00:00+00:00,SBEAN_BESS,120.84
2025-01-16T02:00:00-06:00,2025-01-16 08:00:00+00:00,2025-01-16T03:00:00-06:00,2025-01-16 09:00:00+00:00,SBEAN_BESS,118.86
2025-01-16T03:00:00-06:00,2025-01-16 09:00:00+00:00,2025-01-16T04:00:00-06:00,2025-01-16 10:00:00+00:00,SBEAN_BESS,122.16
2025-01-16T04:00:00-06:00,2025-01-16 10:00:00+00:00,2025-01-16T05:00:00-06:00,2025-01-16 11:00:00+00:00,SBEAN_BESS,116.75
2025-01-16T05:00:00-06:00,2025-01-16 11:00:00+00:00,2025-01-16T06:00:00-06:00,2025-01-16 12:00:00+00:00,SBEAN_BESS,121.47
2025-01-16T06:00:00-06:00,2025-01-16 12:00:00+00:00,2025-01-16T07:00:00-06:00,2025-01-16 13:00:00+00:00,SBEAN_BESS,154.14
2025-01-16T07:00:00-06:00,2025-01-16 13:00:00+00:00,2025-01-16T08:00:00-06:00,2025-01-16 14:00:00+00:00,SBEAN_BESS,150.3
2025-01-16T08:00:00-06:00,2025-01-16 14:00:00+00:00,2025-01-16T09:00:00-06:00,2025-01-16 15:00:00+00:00,SBEAN_BESS,87.67
2025-01-16T09:00:00-06:00,2025-01-16 15:00:00+00:00,2025-01-16T10:00:00-06:00,2025-01-16 16:00:00+00:00,SBEAN_BESS,44.21
2025-01-16T10:00:00-06:00,2025-01-16 16:00:00+00:00,2025-01-16T11:00:00-06:00,2025-01-16 17:00:00+00:00,SBEAN_BESS,35.25
2025-01-16T11:00:00-06:00,2025-01-16 17:00:00+00:00,2025-01-16T12:00:00-06:00,2025-01-16 18:00:00+00:00,SBEAN_BESS,31.56
2025-01-16T12:00:00-06:00,2025-01-16 18:00:00+00:00,2025-01-16T13:00:00-06:00,2025-01-16 19:00:00+00:00,SBEAN_BESS,28.3
2025-01-16T13:00:00-06:00,2025-01-16 19:00:00+00:00,2025-01-16T14:00:00-06:00,2025-01-16 20:00:00+00:00,SBEAN_BESS,26.41
2025-01-16T14:00:00-06:00,2025-01-16 20:00:00+00:00,2025-01-16T15:00:00-06:00,2025-01-16 21:00:00+00:00,SBEAN_BESS,25.57
2025-01-16T15:00:00-06:00,2025-01-16 21:00:00+00:00,2025-01-16T16:00:00-06:00,2025-01-16 22:00:00+00:00,SBEAN_BESS,25.95
2025-01-16T16:00:00-06:00,2025-01-16 22:00:00+00:00,2025-01-16T17:00:00-06:00,2025-01-16 23:00:00+00:00,SBEAN_BESS,30.66
2025-01-16T17:00:00-06:00,2025-01-16 23:00:00+00:00,2025-01-16T18:00:00-06:00,2025-01-17 00:00:00+00:00,SBEAN_BESS,84.49
2025-01-16T18:00:00-06:00,2025-01-17 00:00:00+00:00,2025-01-16T19:00:00-06:00,2025-01-17 01:00:00+00:00,SBEAN_BESS,95.09
2025-01-16T19:00:00-06:00,2025-01-17 01:00:00+00:00,2025-01-16T20:00:00-06:00,2025-01-17 02:00:00+00:00,SBEAN_BESS,72.87
2025-01-16T20:00:00-06:00,2025-01-17 02:00:00+00:00,2025-01-16T21:00:00-06:00,2025-01-17 03:00:00+00:00,SBEAN_BESS,58.43
2025-01-16T21:00:00-06:00,2025-01-17 03:00:00+00:00,2025-01-16T22:00:00-06:00,2025-01-17 04:00:00+00:00,SBEAN_BESS,56.57
2025-01-16T22:00:00-06:00,2025-01-17 04:00:00+00:00,2025-01-16T23:00:00-06:00,2025-01-17 05:00:00+00:00,SBEAN_BESS,54.76
2025-01-16T23:00:00-06:00,2025-01-17 05:00:00+00:00,2025-01-17T00:00:00-06:00,2025-01-17 06:00:00+00:00,SBEAN_BESS,46.1
2025-01-17T00:00:00-06:00,2025-01-17 06:00:00+00:00,2025-01-17T01:00:00-06:00,2025-01-17 07:00:00+00:00,SBEAN_BESS,39.82
2025-01-17T01:00:00-06:00,2025-01-17 07:00:00+00:00,2025-01-17T02:00:00-06:00,2025-01-17 08:00:00+00:00,SBEAN_BESS,39.26
2025-01-17T02:00:00-06:00,2025-01-17 08:00:00+00:00,2025-01-17T03:00:00-06:00,2025-01-17 09:00:00+00:00,SBEAN_BESS,40.17
2025-01-17T03:00:00-06:00,2025-01-17 09:00:00+00:00,2025-01-17T04:00:00-06:00,2025-01-17 10:00:00+00:00,SBEAN_BESS,38.06
2025-01-17T04:00:00-06:00,2025-01-17 10:00:00+00:00,2025-01-17T05:00:00-06:00,2025-01-17 11:00:00+00:00,SBEAN_BESS,39.98
2025-01-17T05:00:00-06:00,2025-01-17 11:00:00+00:00,2025-01-17T06:00:00-06:00,2025-01-17 12:00:00+00:00,SBEAN_BESS,46.78
2025-01-17T06:00:00-06:00,2025-01-17 12:00:00+00:00,2025-01-17T07:00:00-06:00,2025-01-17 13:00:00+00:00,SBEAN_BESS,45.57
2025-01-17T07:00:00-06:00,2025-01-17 13:00:00+00:00,2025-01-17T08:00:00-06:00,2025-01-17 14:00:00+00:00,SBEAN_BESS,44.38
2025-01-17T08:00:00-06:00,2025-01-17 14:00:00+00:00,2025-01-17T09:00:00-06:00,2025-01-17 15:00:00+00:00,SBEAN_BESS,20.52
2025-01-17T09:00:00-06:00,2025-01-17 15:00:00+00:00,2025-01-17T10:00:00-06:00,2025-01-17 16:00:00+00:00,SBEAN_BESS,4.29
2025-01-17T10:00:00-06:00,2025-01-17 16:00:00+00:00,2025-01-17T11:00:00-06:00,2025-01-17 17:00:00+00:00,SBEAN_BESS,-1.85
2025-01-17T11:00:00-06:00,2025-01-17 17:00:00+00:00,2025-01-17T12:00:00-06:00,2025-01-17 18:00:00+00:00,SBEAN_BESS,-3.86
2025-01-17T12:00:00-06:00,2025-01-17 18:00:00+00:00,2025-01-17T13:00:00-06:00,2025-01-17 19:00:00+00:00,SBEAN_BESS,-5.7
2025-01-17T13:00:00-06:00,2025-01-17 19:00:00+00:00,2025-01-17T14:00:00-06:00,2025-01-17 20:00:00+00:00,SBEAN_BESS,-4.34
2025-01-17T14:00:00-06:00,2025-01-17 20:00:00+00:00,2025-01-17T15:00:00-06:00,2025-01-17 21:00:00+00:00,SBEAN_BESS,-5.87
2025-01-17T15:00:00-06:00,2025-01-17 21:00:00+00:00,2025-01-17T16:00:00-06:00,2025-01-17 22:00:00+00:00,SBEAN_BESS,-6.53
2025-01-17T16:00:00-06:00,2025-01-17 22:00:00+00:00,2025-01-17T17:00:00-06:00,2025-01-17 23:00:00+00:00,SBEAN_BESS,-1.05
2025-01-17T17:00:00-06:00,2025-01-17 23:00:00+00:00,2025-01-17T18:00:00-06:00,2025-01-18 00:00:00+00:00,SBEAN_BESS,20.59
2025-01-17T18:00:00-06:00,2025-01-18 00:00:00+00:00,2025-01-17T19:00:00-06:00,2025-01-18 01:00:00+00:00,SBEAN_BESS,33.8
2025-01-17T19:00:00-06:00,2025-01-18 01:00:00+00:00,2025-01-17T20:00:00-06:00,2025-01-18 02:00:00+00:00,SBEAN_BESS,34.3
2025-01-17T20:00:00-06:00,2025-01-18 02:00:00+00:00,2025-01-17T21:00:00-06:00,2025-01-18 03:00:00+00:00,SBEAN_BESS,39.6
2025-01-17T21:00:00-06:00,2025-01-18 03:00:00+00:00,2025-01-17T22:00:00-06:00,2025-01-18 04:00:00+00:00,SBEAN_BESS,39.49
2025-01-17T22:00:00-06:00,2025-01-18 04:00:00+00:00,2025-01-17T23:00:00-06:00,2025-01-18 05:00:00+00:00,SBEAN_BESS,37.8
2025-01-17T23:00:00-06:00,2025-01-18 05:00:00+00:00,2025-01-18T00:00:00-06:00,2025-01-18 06:00:00+00:00,SBEAN_BESS,45.87
2025-01-18T00:00:00-06:00,2025-01-18 06:00:00+00:00,2025-01-18T01:00:00-06:00,2025-01-18 07:00:00+00:00,SBEAN_BESS,58.75
2025-01-18T01:00:00-06:00,2025-01-18 07:00:00+00:00,2025-01-18T02:00:00-06:00,2025-01-18 08:00:00+00:00,SBEAN_BESS,55.36
2025-01-18T02:00:00-06:00,2025-01-18 08:00:00+00:00,2025-01-18T03:00:00-06:00,2025-01-18 09:00:00+00:00,SBEAN_BESS,55.02
2025-01-18T03:00:00-06:00,2025-01-18 09:00:00+00:00,2025-01-18T04:00:00-06:00,2025-01-18 10:00:00+00:00,SBEAN_BESS,58.41
2025-01-18T04:00:00-06:00,2025-01-18 10:00:00+00:00,2025-01-18T05:00:00-06:00,2025-01-18 11:00:00+00:00,SBEAN_BESS,58.09
2025-01-18T05:00:00-06:00,2025-01-18 11:00:00+00:00,2025-01-18T06:00:00-06:00,2025-01-18 12:00:00+00:00,SBEAN_BESS,62.49
2025-01-18T06:00:00-06:00,2025-01-18 12:00:00+00:00,2025-01-18T07:00:00-06:00,2025-01-18 13:00:00+00:00,SBEAN_BESS,62.56
2025-01-18T07:00:00-06:00,2025-01-18 13:00:00+00:00,2025-01-18T08:00:00-06:00,2025-01-18 14:00:00+00:00,SBEAN_BESS,60.79
2025-01-18T08:00:00-06:00,2025-01-18 14:00:00+00:00,2025-01-18T09:00:00-06:00,2025-01-18 15:00:00+00:00,SBEAN_BESS,29.85
2025-01-18T09:00:00-06:00,2025-01-18 15:00:00+00:00,2025-01-18T10:00:00-06:00,2025-01-18 16:00:00+00:00,SBEAN_BESS,6.24
2025-01-18T10:00:00-06:00,2025-01-18 16:00:00+00:00,2025-01-18T11:00:00-06:00,2025-01-18 17:00:00+00:00,SBEAN_BESS,5.69
2025-01-18T11:00:00-06:00,2025-01-18 17:00:00+00:00,2025-01-18T12:00:00-06:00,2025-01-18 18:00:00+00:00,SBEAN_BESS,5.83
2025-01-18T12:00:00-06:00,2025-01-18 18:00:00+00:00,2025-01-18T13:00:00-06:00,2025-01-18 19:00:00+00:00,SBEAN_BESS,11.42
2025-01-18T13:00:00-06:00,2025-01-18 19:00:00+00:00,2025-01-18T14:00:00-06:00,2025-01-18 20:00:00+00:00,SBEAN_BESS,7.5
2025-01-18T14:00:00-06:00,2025-01-18 20:00:00+00:00,2025-01-18T15:00:00-06:00,2025-01-18 21:00:00+00:00,SBEAN_BESS,1.71
2025-01-18T15:00:00-06:00,2025-01-18 21:00:00+00:00,2025-01-18T16:00:00-06:00,2025-01-18 22:00:00+00:00,SBEAN_BESS,2.31
2025-01-18T16:00:00-06:00,2025-01-18 22:00:00+00:00,2025-01-18T17:00:00-06:00,2025-01-18 23:00:00+00:00,SBEAN_BESS,7.91
2025-01-18T17:00:00-06:00,2025-01-18 23:00:00+00:00,2025-01-18T18:00:00-06:00,2025-01-19 00:00:00+00:00,SBEAN_BESS,45.73
2025-01-18T18:00:00-06:00,2025-01-19 00:00:00+00:00,2025-01-18T19:00:00-06:00,2025-01-19 01:00:00+00:00,SBEAN_BESS,59.98
2025-01-18T19:00:00-06:00,2025-01-19 01:00:00+00:00,2025-01-18T20:00:00-06:00,2025-01-19 02:00:00+00:00,SBEAN_BESS,59.06
2025-01-18T20:00:00-06:00,2025-01-19 02:00:00+00:00,2025-01-18T21:00:00-06:00,2025-01-19 03:00:00+00:00,SBEAN_BESS,44.31
2025-01-18T21:00:00-06:00,2025-01-19 03:00:00+00:00,2025-01-18T22:00:00-06:00,2025-01-19 04:00:00+00:00,SBEAN_BESS,42.86
2025-01-18T22:00:00-06:00,2025-01-19 04:00:00+00:00,2025-01-18T23:00:00-06:00,2025-01-19 05:00:00+00:00,SBEAN_BESS,50.28
2025-01-18T23:00:00-06:00,2025-01-19 05:00:00+00:00,2025-01-19T00:00:00-06:00,2025-01-19 06:00:00+00:00,SBEAN_BESS,48.22
